date,state,cases
28-07-2020,nv,44991
29-07-2020,nv,45937
30-07-2020,nv,47034
31-07-2020,nv,48142
01-08-2020,nv,49207
02-08-2020,nv,50270
03-08-2020,nv,51236
04-08-2020,nv,52256
05-08-2020,nv,52919
06-08-2020,nv,53705
07-08-2020,nv,54633
08-08-2020,nv,55481
09-08-2020,nv,56278
10-08-2020,nv,57022
11-08-2020,nv,57608
12-08-2020,nv,58132
13-08-2020,nv,58812
14-08-2020,nv,59800
15-08-2020,nv,60648
16-08-2020,nv,61374
17-08-2020,nv,62022
18-08-2020,nv,62752
19-08-2020,nv,63127
20-08-2020,nv,63699
21-08-2020,nv,64573
22-08-2020,nv,65150
23-08-2020,nv,65678
24-08-2020,nv,66073
25-08-2020,nv,66515
26-08-2020,nv,66732
27-08-2020,nv,67324
28-08-2020,nv,67984
29-08-2020,nv,68576
30-08-2020,nv,68981
31-08-2020,nv,69318
01-09-2020,nv,69708
02-09-2020,nv,69927
03-09-2020,nv,70319
04-09-2020,nv,70783
05-09-2020,nv,71184
06-09-2020,nv,71711
07-09-2020,nv,72048
08-09-2020,nv,72165
09-09-2020,nv,72317
10-09-2020,nv,72620
11-09-2020,nv,72886
12-09-2020,nv,73291
13-09-2020,nv,73648
14-09-2020,nv,73889
15-09-2020,nv,74129
16-09-2020,nv,74377
17-09-2020,nv,74792
18-09-2020,nv,75153
19-09-2020,nv,75524
20-09-2020,nv,75914
21-09-2020,nv,76119
22-09-2020,nv,76376
23-09-2020,nv,76907
24-09-2020,nv,77338
25-09-2020,nv,77930
26-09-2020,nv,78464
27-09-2020,nv,78820
28-09-2020,nv,79313
29-09-2020,nv,79691
30-09-2020,nv,80084
01-10-2020,nv,80507
02-10-2020,nv,81285
03-10-2020,nv,81829
04-10-2020,nv,82134
05-10-2020,nv,82544
06-10-2020,nv,83036
07-10-2020,nv,83500
08-10-2020,nv,83971
09-10-2020,nv,84785
10-10-2020,nv,85463
11-10-2020,nv,85922
12-10-2020,nv,86433
13-10-2020,nv,86970
14-10-2020,nv,87527
15-10-2020,nv,88081
16-10-2020,nv,88832
17-10-2020,nv,89848
18-10-2020,nv,90374
19-10-2020,nv,90978
20-10-2020,nv,91679
21-10-2020,nv,92193
22-10-2020,nv,93028
23-10-2020,nv,94044
24-10-2020,nv,94935
25-10-2020,nv,95798
26-10-2020,nv,96330
27-10-2020,nv,97138
28-10-2020,nv,97824
29-10-2020,nv,98814
30-10-2020,nv,100038
31-10-2020,nv,100844
01-11-2020,nv,101594
02-11-2020,nv,102243
03-11-2020,nv,103305
04-11-2020,nv,104514
05-11-2020,nv,105706
06-11-2020,nv,107258
07-11-2020,nv,109326
02-03-2020,nh,1
03-03-2020,nh,2
04-03-2020,nh,2
05-03-2020,nh,2
06-03-2020,nh,2
07-03-2020,nh,4
08-03-2020,nh,4
09-03-2020,nh,4
10-03-2020,nh,5
11-03-2020,nh,5
12-03-2020,nh,6
13-03-2020,nh,7
14-03-2020,nh,7
15-03-2020,nh,13
16-03-2020,nh,17
17-03-2020,nh,26
18-03-2020,nh,39
19-03-2020,nh,44
20-03-2020,nh,55
21-03-2020,nh,65
22-03-2020,nh,78
23-03-2020,nh,101
24-03-2020,nh,108
25-03-2020,nh,137
26-03-2020,nh,158
27-03-2020,nh,187
28-03-2020,nh,214
29-03-2020,nh,258
30-03-2020,nh,314
31-03-2020,nh,367
01-04-2020,nh,415
02-04-2020,nh,479
03-04-2020,nh,540
04-04-2020,nh,621
05-04-2020,nh,669
06-04-2020,nh,715
07-04-2020,nh,747
08-04-2020,nh,788
09-04-2020,nh,819
10-04-2020,nh,885
11-04-2020,nh,929
12-04-2020,nh,985
13-04-2020,nh,1020
14-04-2020,nh,1091
15-04-2020,nh,1139
16-04-2020,nh,1211
17-04-2020,nh,1287
18-04-2020,nh,1342
19-04-2020,nh,1392
20-04-2020,nh,1447
21-04-2020,nh,1491
22-04-2020,nh,1588
23-04-2020,nh,1670
24-04-2020,nh,1720
25-04-2020,nh,1793
26-04-2020,nh,1864
27-04-2020,nh,1938
28-04-2020,nh,2010
29-04-2020,nh,2054
30-04-2020,nh,2146
01-05-2020,nh,2310
02-05-2020,nh,2429
03-05-2020,nh,2518
04-05-2020,nh,2588
05-05-2020,nh,2636
06-05-2020,nh,2741
07-05-2020,nh,2843
08-05-2020,nh,2947
09-05-2020,nh,3011
10-05-2020,nh,3071
11-05-2020,nh,3160
12-05-2020,nh,3239
13-05-2020,nh,3299
14-05-2020,nh,3382
15-05-2020,nh,3464
16-05-2020,nh,3556
17-05-2020,nh,3596
18-05-2020,nh,3652
19-05-2020,nh,3721
20-05-2020,nh,3868
21-05-2020,nh,3935
22-05-2020,nh,4014
23-05-2020,nh,4089
24-05-2020,nh,4149
25-05-2020,nh,4197
26-05-2020,nh,4231
27-05-2020,nh,4286
28-05-2020,nh,4389
29-05-2020,nh,4492
30-05-2020,nh,4545
31-05-2020,nh,4651
01-06-2020,nh,4685
02-06-2020,nh,4749
03-06-2020,nh,4795
04-06-2020,nh,4876
05-06-2020,nh,4953
06-06-2020,nh,5019
07-06-2020,nh,5043
08-06-2020,nh,5079
09-06-2020,nh,5132
10-06-2020,nh,5178
11-06-2020,nh,5209
12-06-2020,nh,5251
13-06-2020,nh,5299
14-06-2020,nh,5318
15-06-2020,nh,5345
16-06-2020,nh,5364
17-06-2020,nh,5436
18-06-2020,nh,5450
19-06-2020,nh,5486
20-06-2020,nh,5518
21-06-2020,nh,5544
22-06-2020,nh,5558
23-06-2020,nh,5571
24-06-2020,nh,5598
25-06-2020,nh,5638
26-06-2020,nh,5671
27-06-2020,nh,5717
28-06-2020,nh,5747
29-06-2020,nh,5760
30-06-2020,nh,5782
01-07-2020,nh,5802
02-07-2020,nh,5822
03-07-2020,nh,5857
04-07-2020,nh,5871
05-07-2020,nh,5897
06-07-2020,nh,5914
07-07-2020,nh,5932
08-07-2020,nh,5952
09-07-2020,nh,5973
10-07-2020,nh,5991
11-07-2020,nh,6024
12-07-2020,nh,6054
13-07-2020,nh,6068
14-07-2020,nh,6091
15-07-2020,nh,6113
16-07-2020,nh,6139
17-07-2020,nh,6165
18-07-2020,nh,6188
19-07-2020,nh,6203
20-07-2020,nh,6249
21-07-2020,nh,6262
22-07-2020,nh,6295
23-07-2020,nh,6318
24-07-2020,nh,6375
25-07-2020,nh,6415
26-07-2020,nh,6436
27-07-2020,nh,6441
28-07-2020,nh,6500
29-07-2020,nh,6513
30-07-2020,nh,6544
31-07-2020,nh,6583
01-08-2020,nh,6613
02-08-2020,nh,6634
03-08-2020,nh,6660
04-08-2020,nh,6693
05-08-2020,nh,6719
06-08-2020,nh,6742
07-08-2020,nh,6779
08-08-2020,nh,6818
09-08-2020,nh,6831
10-08-2020,nh,6840
11-08-2020,nh,6861
12-08-2020,nh,6887
13-08-2020,nh,6921
14-08-2020,nh,6964
15-08-2020,nh,6980
16-08-2020,nh,6988
17-08-2020,nh,7004
18-08-2020,nh,7017
19-08-2020,nh,7036
20-08-2020,nh,7050
21-08-2020,nh,7071
22-08-2020,nh,7092
23-08-2020,nh,7107
24-08-2020,nh,7134
25-08-2020,nh,7150
26-08-2020,nh,7159
27-08-2020,nh,7194
28-08-2020,nh,7216
29-08-2020,nh,7246
30-08-2020,nh,7254
31-08-2020,nh,7275
01-09-2020,nh,7297
02-09-2020,nh,7309
03-09-2020,nh,7347
04-09-2020,nh,7368
05-09-2020,nh,7424
06-09-2020,nh,7447
07-09-2020,nh,7476
08-09-2020,nh,7494
09-09-2020,nh,7517
10-09-2020,nh,7573
11-09-2020,nh,7620
12-09-2020,nh,7652
13-09-2020,nh,7696
14-09-2020,nh,7714
15-09-2020,nh,7748
16-09-2020,nh,7780
17-09-2020,nh,7814
18-09-2020,nh,7861
19-09-2020,nh,7920
20-09-2020,nh,7947
21-09-2020,nh,7952
22-09-2020,nh,7990
23-09-2020,nh,8007
24-09-2020,nh,8044
25-09-2020,nh,8085
26-09-2020,nh,8121
27-09-2020,nh,8172
28-09-2020,nh,8208
29-09-2020,nh,8233
30-09-2020,nh,8266
01-10-2020,nh,8317
02-10-2020,nh,8534
03-10-2020,nh,8597
04-10-2020,nh,8645
05-10-2020,nh,8680
06-10-2020,nh,8731
07-10-2020,nh,8800
08-10-2020,nh,8878
09-10-2020,nh,8970
10-10-2020,nh,9092
11-10-2020,nh,9143
12-10-2020,nh,9208
13-10-2020,nh,9279
14-10-2020,nh,9349
15-10-2020,nh,9426
16-10-2020,nh,9514
17-10-2020,nh,9625
18-10-2020,nh,9694
19-10-2020,nh,9746
20-10-2020,nh,9828
21-10-2020,nh,9917
22-10-2020,nh,9994
23-10-2020,nh,10112
24-10-2020,nh,10238
25-10-2020,nh,10328
26-10-2020,nh,10397
27-10-2020,nh,10530
28-10-2020,nh,10641
29-10-2020,nh,10768
30-10-2020,nh,10884
31-10-2020,nh,11084
01-11-2020,nh,11214
02-11-2020,nh,11320
03-11-2020,nh,11448
04-11-2020,nh,11563
05-11-2020,nh,11808
06-11-2020,nh,12012
07-11-2020,nh,12241
04-03-2020,nj,1
05-03-2020,nj,2
06-03-2020,nj,4
07-03-2020,nj,4
08-03-2020,nj,6
09-03-2020,nj,11
10-03-2020,nj,15
11-03-2020,nj,23
12-03-2020,nj,29
13-03-2020,nj,50
14-03-2020,nj,75
15-03-2020,nj,98
16-03-2020,nj,176
17-03-2020,nj,268
18-03-2020,nj,427
19-03-2020,nj,735
20-03-2020,nj,896
21-03-2020,nj,1336
22-03-2020,nj,1914
23-03-2020,nj,2844
24-03-2020,nj,3675
25-03-2020,nj,4402
26-03-2020,nj,6876
27-03-2020,nj,8825
28-03-2020,nj,11124
29-03-2020,nj,13386
30-03-2020,nj,16636
31-03-2020,nj,18696
01-04-2020,nj,22255
02-04-2020,nj,25590
03-04-2020,nj,29895
04-04-2020,nj,34124
05-04-2020,nj,37505
06-04-2020,nj,41090
07-04-2020,nj,44416
08-04-2020,nj,47437
09-04-2020,nj,51027
10-04-2020,nj,54588
11-04-2020,nj,58151
12-04-2020,nj,61850
13-04-2020,nj,64584
14-04-2020,nj,68824
15-04-2020,nj,71030
16-04-2020,nj,75317
17-04-2020,nj,78467
18-04-2020,nj,81420
19-04-2020,nj,85301
20-04-2020,nj,88806
21-04-2020,nj,92387
22-04-2020,nj,95865
23-04-2020,nj,99989
24-04-2020,nj,102196
25-04-2020,nj,105523
26-04-2020,nj,109038
27-04-2020,nj,111188
28-04-2020,nj,113856
29-04-2020,nj,116264
30-04-2020,nj,118652
01-05-2020,nj,121190
02-05-2020,nj,123717
03-05-2020,nj,126744
04-05-2020,nj,128269
05-05-2020,nj,130593
06-05-2020,nj,131890
07-05-2020,nj,133635
08-05-2020,nj,135454
09-05-2020,nj,137085
10-05-2020,nj,138532
11-05-2020,nj,139945
12-05-2020,nj,140743
13-05-2020,nj,141560
14-05-2020,nj,142704
15-05-2020,nj,143905
16-05-2020,nj,145089
17-05-2020,nj,146334
18-05-2020,nj,148039
19-05-2020,nj,149013
20-05-2020,nj,150399
21-05-2020,nj,151472
22-05-2020,nj,152719
23-05-2020,nj,153104
24-05-2020,nj,154154
25-05-2020,nj,155092
26-05-2020,nj,155764
27-05-2020,nj,156628
28-05-2020,nj,157815
29-05-2020,nj,158844
30-05-2020,nj,159608
31-05-2020,nj,160445
01-06-2020,nj,160918
02-06-2020,nj,161545
03-06-2020,nj,162068
04-06-2020,nj,162530
05-06-2020,nj,163336
06-06-2020,nj,163893
07-06-2020,nj,164164
08-06-2020,nj,164497
09-06-2020,nj,164796
10-06-2020,nj,165346
11-06-2020,nj,165816
12-06-2020,nj,166164
13-06-2020,nj,166605
14-06-2020,nj,166881
15-06-2020,nj,167103
16-06-2020,nj,167426
17-06-2020,nj,167703
18-06-2020,nj,168107
19-06-2020,nj,168496
20-06-2020,nj,168834
21-06-2020,nj,169142
22-06-2020,nj,169415
23-06-2020,nj,169734
24-06-2020,nj,169892
25-06-2020,nj,172050
26-06-2020,nj,172438
27-06-2020,nj,172727
28-06-2020,nj,173036
29-06-2020,nj,173126
30-06-2020,nj,173521
01-07-2020,nj,173782
02-07-2020,nj,174212
03-07-2020,nj,174598
04-07-2020,nj,174889
05-07-2020,nj,175258
06-07-2020,nj,175467
07-07-2020,nj,175734
08-07-2020,nj,175986
09-07-2020,nj,176217
10-07-2020,nj,176575
11-07-2020,nj,176906
12-07-2020,nj,177245
13-07-2020,nj,177469
14-07-2020,nj,177862
15-07-2020,nj,178252
16-07-2020,nj,178475
17-07-2020,nj,178525
18-07-2020,nj,178788
19-07-2020,nj,178757
20-07-2020,nj,178937
21-07-2020,nj,179230
22-07-2020,nj,179565
23-07-2020,nj,179807
24-07-2020,nj,180265
25-07-2020,nj,180778
26-07-2020,nj,181283
27-07-2020,nj,181732
28-07-2020,nj,182215
29-07-2020,nj,182475
30-07-2020,nj,182845
31-07-2020,nj,183535
01-08-2020,nj,183904
02-08-2020,nj,184225
03-08-2020,nj,184489
04-08-2020,nj,184845
05-08-2020,nj,185180
06-08-2020,nj,185554
07-08-2020,nj,185914
08-08-2020,nj,186282
09-08-2020,nj,186626
10-08-2020,nj,186884
11-08-2020,nj,187328
12-08-2020,nj,187777
13-08-2020,nj,188433
14-08-2020,nj,189003
15-08-2020,nj,189281
16-08-2020,nj,189294
17-08-2020,nj,189606
18-08-2020,nj,189937
19-08-2020,nj,190256
20-08-2020,nj,190356
21-08-2020,nj,190646
22-08-2020,nj,191175
23-08-2020,nj,191323
24-08-2020,nj,191548
25-08-2020,nj,191850
26-08-2020,nj,192086
27-08-2020,nj,192393
28-08-2020,nj,192751
29-08-2020,nj,193100
30-08-2020,nj,193391
31-08-2020,nj,193740
01-09-2020,nj,194070
02-09-2020,nj,194378
03-09-2020,nj,194756
04-09-2020,nj,195205
05-09-2020,nj,195530
06-09-2020,nj,195841
07-09-2020,nj,196173
08-09-2020,nj,196450
09-09-2020,nj,196779
10-09-2020,nj,197203
11-09-2020,nj,197677
12-09-2020,nj,198126
13-09-2020,nj,198423
14-09-2020,nj,198757
15-09-2020,nj,199193
16-09-2020,nj,199583
17-09-2020,nj,200152
18-09-2020,nj,200639
19-09-2020,nj,201100
20-09-2020,nj,201553
21-09-2020,nj,201945
22-09-2020,nj,202371
23-09-2020,nj,202779
24-09-2020,nj,203343
25-09-2020,nj,203891
26-09-2020,nj,204641
27-09-2020,nj,205339
28-09-2020,nj,205898
29-09-2020,nj,206354
30-09-2020,nj,207062
01-10-2020,nj,207676
02-10-2020,nj,208416
03-10-2020,nj,209363
04-10-2020,nj,209989
05-10-2020,nj,210500
06-10-2020,nj,211129
07-10-2020,nj,211638
08-10-2020,nj,212936
09-10-2020,nj,213801
10-10-2020,nj,214665
11-10-2020,nj,215416
12-10-2020,nj,215885
13-10-2020,nj,216873
14-10-2020,nj,217812
15-10-2020,nj,218783
16-10-2020,nj,219593
17-10-2020,nj,220527
18-10-2020,nj,221802
19-10-2020,nj,222994
20-10-2020,nj,223982
21-10-2020,nj,225012
22-10-2020,nj,226174
23-10-2020,nj,227219
24-10-2020,nj,229128
25-10-2020,nj,230257
26-10-2020,nj,231473
27-10-2020,nj,233120
28-10-2020,nj,234790
29-10-2020,nj,236340
30-10-2020,nj,238316
31-10-2020,nj,239679
01-11-2020,nj,241422
02-11-2020,nj,242790
03-11-2020,nj,244614
04-11-2020,nj,247057
05-11-2020,nj,249019
06-11-2020,nj,251180
07-11-2020,nj,254382
11-03-2020,nm,4
12-03-2020,nm,6
13-03-2020,nm,10
14-03-2020,nm,13
15-03-2020,nm,17
16-03-2020,nm,21
17-03-2020,nm,23
18-03-2020,nm,28
19-03-2020,nm,35
20-03-2020,nm,43
21-03-2020,nm,57
22-03-2020,nm,65
23-03-2020,nm,83
24-03-2020,nm,100
25-03-2020,nm,113
26-03-2020,nm,136
27-03-2020,nm,191
28-03-2020,nm,210
29-03-2020,nm,237
30-03-2020,nm,282
31-03-2020,nm,315
01-04-2020,nm,363
02-04-2020,nm,403
03-04-2020,nm,495
04-04-2020,nm,544
05-04-2020,nm,624
06-04-2020,nm,686
07-04-2020,nm,794
08-04-2020,nm,865
09-04-2020,nm,989
10-04-2020,nm,1090
11-04-2020,nm,1174
12-04-2020,nm,1245
13-04-2020,nm,1345
14-04-2020,nm,1407
15-04-2020,nm,1484
16-04-2020,nm,1597
17-04-2020,nm,1711
18-04-2020,nm,1798
19-04-2020,nm,1845
20-04-2020,nm,1971
21-04-2020,nm,2072
22-04-2020,nm,2210
23-04-2020,nm,2379
24-04-2020,nm,2524
25-04-2020,nm,2662
26-04-2020,nm,2728
27-04-2020,nm,2825
28-04-2020,nm,2975
29-04-2020,nm,3213
30-04-2020,nm,3411
01-05-2020,nm,3513
02-05-2020,nm,3732
03-05-2020,nm,3850
04-05-2020,nm,4030
05-05-2020,nm,4137
06-05-2020,nm,4290
07-05-2020,nm,4492
08-05-2020,nm,4673
09-05-2020,nm,4778
10-05-2020,nm,4863
11-05-2020,nm,5069
12-05-2020,nm,5212
13-05-2020,nm,5364
14-05-2020,nm,5503
15-05-2020,nm,5662
16-05-2020,nm,5847
17-05-2020,nm,5938
18-05-2020,nm,6096
19-05-2020,nm,6192
20-05-2020,nm,6338
21-05-2020,nm,6472
22-05-2020,nm,6625
23-05-2020,nm,6795
24-05-2020,nm,6943
25-05-2020,nm,7026
26-05-2020,nm,7130
27-05-2020,nm,7252
28-05-2020,nm,7364
29-05-2020,nm,7493
30-05-2020,nm,7624
31-05-2020,nm,7689
01-06-2020,nm,7800
02-06-2020,nm,8024
03-06-2020,nm,8140
04-06-2020,nm,8353
05-06-2020,nm,8672
06-06-2020,nm,8800
07-06-2020,nm,8940
08-06-2020,nm,9062
09-06-2020,nm,9105
10-06-2020,nm,9250
11-06-2020,nm,9368
12-06-2020,nm,9526
13-06-2020,nm,9621
14-06-2020,nm,9723
15-06-2020,nm,9845
16-06-2020,nm,9933
17-06-2020,nm,10065
18-06-2020,nm,10153
19-06-2020,nm,10260
20-06-2020,nm,10430
21-06-2020,nm,10565
22-06-2020,nm,10694
23-06-2020,nm,10838
24-06-2020,nm,10990
25-06-2020,nm,11192
26-06-2020,nm,11408
27-06-2020,nm,11619
28-06-2020,nm,11809
29-06-2020,nm,11982
30-06-2020,nm,12147
01-07-2020,nm,12276
02-07-2020,nm,12520
03-07-2020,nm,12776
04-07-2020,nm,13063
05-07-2020,nm,13256
06-07-2020,nm,13507
07-07-2020,nm,13727
08-07-2020,nm,14017
09-07-2020,nm,14251
10-07-2020,nm,14549
11-07-2020,nm,14773
12-07-2020,nm,15028
13-07-2020,nm,15291
14-07-2020,nm,15514
15-07-2020,nm,15841
16-07-2020,nm,16138
17-07-2020,nm,16456
18-07-2020,nm,16736
19-07-2020,nm,16971
20-07-2020,nm,17215
21-07-2020,nm,17517
22-07-2020,nm,17828
23-07-2020,nm,18163
24-07-2020,nm,18475
25-07-2020,nm,18788
26-07-2020,nm,19053
27-07-2020,nm,19502
28-07-2020,nm,19791
29-07-2020,nm,20136
30-07-2020,nm,20388
31-07-2020,nm,20600
01-08-2020,nm,20796
02-08-2020,nm,21016
03-08-2020,nm,21130
04-08-2020,nm,21340
05-08-2020,nm,21566
06-08-2020,nm,21773
07-08-2020,nm,21965
08-08-2020,nm,22115
09-08-2020,nm,22315
10-08-2020,nm,22444
11-08-2020,nm,22643
12-08-2020,nm,22816
13-08-2020,nm,22987
14-08-2020,nm,23160
15-08-2020,nm,23302
16-08-2020,nm,23408
17-08-2020,nm,23500
18-08-2020,nm,23579
19-08-2020,nm,23749
20-08-2020,nm,23951
21-08-2020,nm,24095
22-08-2020,nm,24302
23-08-2020,nm,24396
24-08-2020,nm,24469
25-08-2020,nm,24535
26-08-2020,nm,24732
27-08-2020,nm,24920
28-08-2020,nm,25042
29-08-2020,nm,25178
30-08-2020,nm,25283
31-08-2020,nm,25352
01-09-2020,nm,25460
02-09-2020,nm,25612
03-09-2020,nm,25812
04-09-2020,nm,25902
05-09-2020,nm,26048
06-09-2020,nm,26107
07-09-2020,nm,26144
08-09-2020,nm,26181
09-09-2020,nm,26268
10-09-2020,nm,26429
11-09-2020,nm,26563
12-09-2020,nm,26661
13-09-2020,nm,26761
14-09-2020,nm,26842
15-09-2020,nm,26923
16-09-2020,nm,27041
17-09-2020,nm,27199
18-09-2020,nm,27350
19-09-2020,nm,27512
20-09-2020,nm,27579
21-09-2020,nm,27683
22-09-2020,nm,27790
23-09-2020,nm,27987
24-09-2020,nm,28224
25-09-2020,nm,28487
26-09-2020,nm,28692
27-09-2020,nm,28844
28-09-2020,nm,28985
29-09-2020,nm,29157
30-09-2020,nm,29435
01-10-2020,nm,29661
02-10-2020,nm,30000
03-10-2020,nm,30296
04-10-2020,nm,30477
05-10-2020,nm,30632
06-10-2020,nm,30947
07-10-2020,nm,31372
08-10-2020,nm,31756
09-10-2020,nm,32241
10-10-2020,nm,32722
11-10-2020,nm,32983
12-10-2020,nm,33362
13-10-2020,nm,33713
14-10-2020,nm,34290
15-10-2020,nm,34958
16-10-2020,nm,35770
17-10-2020,nm,36343
18-10-2020,nm,36788
19-10-2020,nm,37302
20-10-2020,nm,37896
21-10-2020,nm,38715
22-10-2020,nm,39377
23-10-2020,nm,40168
24-10-2020,nm,41040
25-10-2020,nm,41863
26-10-2020,nm,42586
27-10-2020,nm,43169
28-10-2020,nm,43826
29-10-2020,nm,44904
30-10-2020,nm,45909
31-10-2020,nm,46490
01-11-2020,nm,47232
02-11-2020,nm,48104
03-11-2020,nm,49240
04-11-2020,nm,50251
05-11-2020,nm,51110
06-11-2020,nm,52394
07-11-2020,nm,53671
01-03-2020,ny,1
02-03-2020,ny,1
03-03-2020,ny,2
04-03-2020,ny,11
05-03-2020,ny,22
06-03-2020,ny,44
07-03-2020,ny,89
08-03-2020,ny,106
09-03-2020,ny,142
10-03-2020,ny,173
11-03-2020,ny,217
12-03-2020,ny,326
13-03-2020,ny,421
14-03-2020,ny,610
15-03-2020,ny,732
16-03-2020,ny,950
17-03-2020,ny,1375
18-03-2020,ny,2387
19-03-2020,ny,4161
20-03-2020,ny,7113
21-03-2020,ny,10371
22-03-2020,ny,15188
23-03-2020,ny,20899
24-03-2020,ny,25704
25-03-2020,ny,33117
26-03-2020,ny,39058
27-03-2020,ny,44746
28-03-2020,ny,53517
29-03-2020,ny,59783
30-03-2020,ny,67504
31-03-2020,ny,76211
01-04-2020,ny,84364
02-04-2020,ny,93360
03-04-2020,ny,103689
04-04-2020,ny,115963
05-04-2020,ny,124085
06-04-2020,ny,133389
07-04-2020,ny,141703
08-04-2020,ny,151271
09-04-2020,ny,162036
10-04-2020,ny,172830
11-04-2020,ny,182990
12-04-2020,ny,191425
13-04-2020,ny,197973
14-04-2020,ny,205375
15-04-2020,ny,217130
16-04-2020,ny,225761
17-04-2020,ny,233293
18-04-2020,ny,240542
19-04-2020,ny,246741
20-04-2020,ny,251608
21-04-2020,ny,255932
22-04-2020,ny,261591
23-04-2020,ny,267932
24-04-2020,ny,276218
25-04-2020,ny,286901
26-04-2020,ny,292914
27-04-2020,ny,296991
28-04-2020,ny,300276
29-04-2020,ny,304994
30-04-2020,ny,309696
01-05-2020,ny,313575
02-05-2020,ny,318134
03-05-2020,ny,321833
04-05-2020,ny,324357
05-05-2020,ny,326659
06-05-2020,ny,329405
07-05-2020,ny,332931
08-05-2020,ny,335804
09-05-2020,ny,338519
10-05-2020,ny,340657
11-05-2020,ny,342267
12-05-2020,ny,343705
13-05-2020,ny,345828
14-05-2020,ny,348192
15-05-2020,ny,350951
16-05-2020,ny,353136
17-05-2020,ny,355037
18-05-2020,ny,356278
19-05-2020,ny,357757
20-05-2020,ny,359235
21-05-2020,ny,361313
22-05-2020,ny,362991
23-05-2020,ny,364745
24-05-2020,ny,366346
25-05-2020,ny,367625
26-05-2020,ny,368669
27-05-2020,ny,369801
28-05-2020,ny,371559
29-05-2020,ny,373108
30-05-2020,ny,374471
31-05-2020,ny,375575
01-06-2020,ny,376520
02-06-2020,ny,377881
03-06-2020,ny,378924
04-06-2020,ny,379977
05-06-2020,ny,381019
06-06-2020,ny,382102
07-06-2020,ny,382879
08-06-2020,ny,383591
09-06-2020,ny,384281
10-06-2020,ny,384945
11-06-2020,ny,385669
12-06-2020,ny,386490
13-06-2020,ny,387402
14-06-2020,ny,388096
15-06-2020,ny,388719
16-06-2020,ny,389349
17-06-2020,ny,389910
18-06-2020,ny,390536
19-06-2020,ny,391330
20-06-2020,ny,392037
21-06-2020,ny,392702
22-06-2020,ny,393257
23-06-2020,ny,393855
24-06-2020,ny,394430
25-06-2020,ny,395168
26-06-2020,ny,395972
27-06-2020,ny,396669
28-06-2020,ny,397293
29-06-2020,ny,397684
30-06-2020,ny,398142
01-07-2020,ny,398770
02-07-2020,ny,399642
03-07-2020,ny,400561
04-07-2020,ny,401286
05-07-2020,ny,401822
06-07-2020,ny,402338
07-07-2020,ny,402928
08-07-2020,ny,403619
09-07-2020,ny,404207
10-07-2020,ny,404997
11-07-2020,ny,405724
12-07-2020,ny,406403
13-07-2020,ny,406962
14-07-2020,ny,407875
15-07-2020,ny,408709
16-07-2020,ny,409476
17-07-2020,ny,410254
18-07-2020,ny,411006
19-07-2020,ny,411515
20-07-2020,ny,412034
21-07-2020,ny,412889
22-07-2020,ny,413595
23-07-2020,ny,414405
24-07-2020,ny,415163
25-07-2020,ny,415911
26-07-2020,ny,416443
27-07-2020,ny,417056
28-07-2020,ny,417591
29-07-2020,ny,418302
30-07-2020,ny,419081
31-07-2020,ny,419723
01-08-2020,ny,420477
02-08-2020,ny,421008
03-08-2020,ny,421550
04-08-2020,ny,422296
05-08-2020,ny,422935
06-08-2020,ny,423629
07-08-2020,ny,424349
08-08-2020,ny,425055
09-08-2020,ny,425568
10-08-2020,ny,426046
11-08-2020,ny,426713
12-08-2020,ny,427419
13-08-2020,ny,428155
14-08-2020,ny,428879
15-08-2020,ny,429617
16-08-2020,ny,430226
17-08-2020,ny,430636
18-08-2020,ny,431298
19-08-2020,ny,431924
20-08-2020,ny,432523
21-08-2020,ny,433230
22-08-2020,ny,433881
23-08-2020,ny,434462
24-08-2020,ny,434866
25-08-2020,ny,435495
26-08-2020,ny,436063
27-08-2020,ny,436852
28-08-2020,ny,437487
29-08-2020,ny,438122
30-08-2020,ny,438831
31-08-2020,ny,439480
01-09-2020,ny,440237
02-09-2020,ny,440947
03-09-2020,ny,441835
04-09-2020,ny,442698
05-09-2020,ny,443497
06-09-2020,ny,444226
07-09-2020,ny,444751
08-09-2020,ny,445308
09-09-2020,ny,445881
10-09-2020,ny,446637
11-09-2020,ny,447498
12-09-2020,ny,448347
13-09-2020,ny,449072
14-09-2020,ny,449658
15-09-2020,ny,450425
16-09-2020,ny,451078
17-09-2020,ny,451971
18-09-2020,ny,452764
19-09-2020,ny,453747
20-09-2020,ny,454612
21-09-2020,ny,455187
22-09-2020,ny,455938
23-09-2020,ny,456604
24-09-2020,ny,457557
25-09-2020,ny,458466
26-09-2020,ny,459472
27-09-2020,ny,460340
28-09-2020,ny,461176
29-09-2020,ny,462364
30-09-2020,ny,463369
01-10-2020,ny,464752
02-10-2020,ny,466353
03-10-2020,ny,468081
04-10-2020,ny,469307
05-10-2020,ny,470244
06-10-2020,ny,471638
07-10-2020,ny,472994
08-10-2020,ny,474829
09-10-2020,ny,476422
10-10-2020,ny,477870
11-10-2020,ny,479013
12-10-2020,ny,480045
13-10-2020,ny,481436
14-10-2020,ny,482671
15-10-2020,ny,484135
16-10-2020,ny,485838
17-10-2020,ny,487626
18-10-2020,ny,489016
19-10-2020,ny,490015
20-10-2020,ny,491216
21-10-2020,ny,493245
22-10-2020,ny,494874
23-10-2020,ny,496510
24-10-2020,ny,498568
25-10-2020,ny,500201
